new250_task_id	specimen_id	jpegURL	target_path	jsonURL	occurrenceID
198	B_10_0003463	https://zenodo.org/record/1479078/files/B 10 0003463.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg	https://zenodo.org/record/1479078/files/B 10 0003463.json	198	698	B_10_0003463	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg	data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0199_B_10_0003463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0199_B_10_0003463.jpg	http://dx.doi.org/10.5281/zenodo.1479078	https://zenodo.org/record/1479078/files/B 10 0003463.jpg	https://zenodo.org/record/1479078/files/B 10 0003463.json	http://herbarium.bgbm.org/object/B100003463
199	B_10_0003483	https://zenodo.org/record/1479082/files/B 10 0003483.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg	https://zenodo.org/record/1479082/files/B 10 0003483.json	199	699	B_10_0003483	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg	data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0200_B_10_0003483.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0200_B_10_0003483.jpg	http://dx.doi.org/10.5281/zenodo.1479082	https://zenodo.org/record/1479082/files/B 10 0003483.jpg	https://zenodo.org/record/1479082/files/B 10 0003483.json	http://herbarium.bgbm.org/object/B100003483
200	B_10_0003484	https://zenodo.org/record/1479085/files/B 10 0003484.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg	https://zenodo.org/record/1479085/files/B 10 0003484.json	200	700	B_10_0003484	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg	data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0201_B_10_0003484.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0201_B_10_0003484.jpg	http://dx.doi.org/10.5281/zenodo.1479085	https://zenodo.org/record/1479085/files/B 10 0003484.jpg	https://zenodo.org/record/1479085/files/B 10 0003484.json	http://herbarium.bgbm.org/object/B100003484
201	B_10_0003487	https://zenodo.org/record/1479089/files/B 10 0003487.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg	https://zenodo.org/record/1479089/files/B 10 0003487.json	201	701	B_10_0003487	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg	data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0202_B_10_0003487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0202_B_10_0003487.jpg	http://dx.doi.org/10.5281/zenodo.1479089	https://zenodo.org/record/1479089/files/B 10 0003487.jpg	https://zenodo.org/record/1479089/files/B 10 0003487.json	http://herbarium.bgbm.org/object/B100003487
202	B_10_0218488	https://zenodo.org/record/1479390/files/B 10 0218488.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg	https://zenodo.org/record/1479390/files/B 10 0218488.json	202	702	B_10_0218488	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg	data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0203_B_10_0218488.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0203_B_10_0218488.jpg	http://dx.doi.org/10.5281/zenodo.1479390	https://zenodo.org/record/1479390/files/B 10 0218488.jpg	https://zenodo.org/record/1479390/files/B 10 0218488.json	http://herbarium.bgbm.org/object/B100218488
203	B_10_0460005	https://zenodo.org/record/1479574/files/B 10 0460005.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg	https://zenodo.org/record/1479574/files/B 10 0460005.json	203	703	B_10_0460005	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg	data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0204_B_10_0460005.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0204_B_10_0460005.jpg	http://dx.doi.org/10.5281/zenodo.1479574	https://zenodo.org/record/1479574/files/B 10 0460005.jpg	https://zenodo.org/record/1479574/files/B 10 0460005.json	http://herbarium.bgbm.org/object/B100460005
204	B_10_0277122	https://zenodo.org/record/1479466/files/B 10 0277122.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg	https://zenodo.org/record/1479466/files/B 10 0277122.json	204	704	B_10_0277122	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg	data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0205_B_10_0277122.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0205_B_10_0277122.jpg	http://dx.doi.org/10.5281/zenodo.1479466	https://zenodo.org/record/1479466/files/B 10 0277122.jpg	https://zenodo.org/record/1479466/files/B 10 0277122.json	http://herbarium.bgbm.org/object/B100277122
205	B_10_0249671	https://zenodo.org/record/1479420/files/B 10 0249671.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg	https://zenodo.org/record/1479420/files/B 10 0249671.json	205	705	B_10_0249671	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg	data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0206_B_10_0249671.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0206_B_10_0249671.jpg	http://dx.doi.org/10.5281/zenodo.1479420	https://zenodo.org/record/1479420/files/B 10 0249671.jpg	https://zenodo.org/record/1479420/files/B 10 0249671.json	http://herbarium.bgbm.org/object/B100249671
206	B_10_0190476	https://zenodo.org/record/1479360/files/B 10 0190476.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg	https://zenodo.org/record/1479360/files/B 10 0190476.json	206	706	B_10_0190476	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg	data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0207_B_10_0190476.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0207_B_10_0190476.jpg	http://dx.doi.org/10.5281/zenodo.1479360	https://zenodo.org/record/1479360/files/B 10 0190476.jpg	https://zenodo.org/record/1479360/files/B 10 0190476.json	http://herbarium.bgbm.org/object/B100190476
207	B_10_0190397	https://zenodo.org/record/1479352/files/B 10 0190397.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg	https://zenodo.org/record/1479352/files/B 10 0190397.json	207	707	B_10_0190397	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg	data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0208_B_10_0190397.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0208_B_10_0190397.jpg	http://dx.doi.org/10.5281/zenodo.1479352	https://zenodo.org/record/1479352/files/B 10 0190397.jpg	https://zenodo.org/record/1479352/files/B 10 0190397.json	http://herbarium.bgbm.org/object/B100190397
208	B_10_0190385	https://zenodo.org/record/1479350/files/B 10 0190385.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg	https://zenodo.org/record/1479350/files/B 10 0190385.json	208	708	B_10_0190385	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg	data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0209_B_10_0190385.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0209_B_10_0190385.jpg	http://dx.doi.org/10.5281/zenodo.1479350	https://zenodo.org/record/1479350/files/B 10 0190385.jpg	https://zenodo.org/record/1479350/files/B 10 0190385.json	http://herbarium.bgbm.org/object/B100190385
